date,channel,impressions,spend
28-03-2023,SMS,1983,3018.52
28-03-2023,SMS,3877,2547.18
28-03-2023,SMS,7778,4590.96
28-03-2023,Email,1746,4129.05
27-03-2023,Social Media,2168,3727.85
27-03-2023,SMS,7627,2902.6
27-03-2023,Social Media,9877,1004.12
27-03-2023,SMS,8626,3849.1
27-03-2023,App,4331,3852.99
27-03-2023,App,8936,4651.77
27-03-2023,SMS,5962,4000.94
27-03-2023,App,4960,1653.52
27-03-2023,Email,3684,1743.39
26-03-2023,Email,6515,3612.4
26-03-2023,Email,9486,3393.15
26-03-2023,SMS,8840,1710.93
26-03-2023,App,6557,2739.57
26-03-2023,Social Media,1217,2935.02
26-03-2023,App,3264,4434.81
26-03-2023,Email,8272,3268.34
26-03-2023,App,4892,1978.81
26-03-2023,SMS,4302,1396.97
25-03-2023,Email,8006,2916.87
25-03-2023,Social Media,1095,1462.65
25-03-2023,Social Media,9996,4550.92
25-03-2023,Social Media,1794,1090.48
25-03-2023,Email,9953,3901.92
25-03-2023,Email,8528,4893.44
25-03-2023,Social Media,5652,1347.57
25-03-2023,App,2404,4924.35
25-03-2023,Email,1191,4311.66
24-03-2023,Email,8879,3229.43
24-03-2023,App,8611,2805.98
24-03-2023,App,5606,4112.18
24-03-2023,SMS,2054,3599.31
24-03-2023,Email,4372,3685.58
24-03-2023,Social Media,6810,1873.15
24-03-2023,Social Media,2471,2787.53
24-03-2023,Social Media,1305,3755.14
24-03-2023,App,4211,2952.92
23-03-2023,SMS,6417,3803.8
23-03-2023,Email,5924,1948.25
23-03-2023,Email,7763,4171.25
23-03-2023,SMS,1080,1190.48
23-03-2023,App,5130,4271.84
23-03-2023,Email,7752,2303.66
23-03-2023,SMS,2362,2454.03
23-03-2023,App,9564,2459.63
23-03-2023,SMS,3612,4443.02
22-03-2023,Email,9215,4078.9
22-03-2023,Email,7296,2263.28
22-03-2023,Email,3693,4290.94
22-03-2023,Social Media,8985,1490.98
22-03-2023,Email,7310,2233.48
22-03-2023,SMS,5909,4053.48
22-03-2023,Social Media,3868,2023.12
22-03-2023,Email,4130,3163.3
22-03-2023,Social Media,3057,4725.78
21-03-2023,SMS,5647,2316.72
21-03-2023,App,5608,3777.41
21-03-2023,SMS,9415,2329.08
21-03-2023,Email,2826,4616.28
21-03-2023,Social Media,8466,1266.57
21-03-2023,App,1164,3786.03
21-03-2023,App,7627,4079.72
21-03-2023,SMS,9879,1389.99
21-03-2023,Email,2173,3455.25
20-03-2023,SMS,8310,3778.57
20-03-2023,Email,3127,1234.31
20-03-2023,App,1839,1400.73
20-03-2023,SMS,2285,4078.77
20-03-2023,SMS,5898,4545.14
20-03-2023,Email,5989,2310.46
20-03-2023,SMS,1175,4582.31
20-03-2023,SMS,3668,4647.18
20-03-2023,SMS,5805,4487.51
19-03-2023,App,6482,2965.25
19-03-2023,Email,6361,2707.96
19-03-2023,Social Media,4263,2919.33
19-03-2023,App,6838,4228.31
19-03-2023,SMS,4705,3550.33
19-03-2023,Social Media,6884,3833.74
19-03-2023,Email,2064,3006.57
19-03-2023,App,8554,1912.22
19-03-2023,SMS,9662,2782.62
18-03-2023,App,8830,2094.05
18-03-2023,App,9471,4403.58
18-03-2023,Email,2376,3217.48
18-03-2023,Social Media,7518,2842.07
18-03-2023,App,8437,1114.55
18-03-2023,App,4678,3764.66
18-03-2023,Social Media,5143,4980.21
18-03-2023,Social Media,2983,3073.32
18-03-2023,Social Media,2333,1673.17
17-03-2023,SMS,8489,1090.49
17-03-2023,Social Media,5675,3685.09
17-03-2023,Email,7462,2322.43
17-03-2023,App,9057,4493.34
17-03-2023,Email,8331,2363.07
17-03-2023,Social Media,5216,3922.53
17-03-2023,App,8480,1990.75
17-03-2023,Email,3569,4246.47
17-03-2023,Social Media,5967,1511.93
